"","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll"
"3573","SaipanForbiAL3","Saipan","ForbiA","L3","r","y","Partial",0,2018-01-17,2018-01-20
"3574","SaipanForbiAL3","Saipan","ForbiA","L3","r","y","Trichoptera",0,2018-01-17,2018-01-20
"3575","SaipanForbiAL3","Saipan","ForbiA","L3","r","y","other",0,2018-01-17,2018-01-20
"3576","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Diptera",5,2018-01-17,2018-01-20
"3577","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Hemiptera",0,2018-01-17,2018-01-20
"3578","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Coleoptera",0,2018-01-17,2018-01-20
"3579","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Formicidae",0,2018-01-17,2018-01-20
"3580","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Apoidea",0,2018-01-17,2018-01-20
"3581","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Crabronidae",0,2018-01-17,2018-01-20
"3582","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Lepidoptera",0,2018-01-17,2018-01-20
"3583","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Blattodea",0,2018-01-17,2018-01-20
"3584","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Araneae",0,2018-01-17,2018-01-20
"3585","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Isoptera",0,2018-01-17,2018-01-20
"3586","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Partial",0,2018-01-17,2018-01-20
"3587","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","Trichoptera",0,2018-01-17,2018-01-20
"3588","SaipanForbiAL3","Saipan","ForbiA","L3","r","b","other",0,2018-01-17,2018-01-20
"3589","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Diptera",4,2018-01-17,2018-01-20
"3590","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Hemiptera",1,2018-01-17,2018-01-20
"3591","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Coleoptera",2,2018-01-17,2018-01-20
"3592","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Formicidae",0,2018-01-17,2018-01-20
"3593","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Apoidea",0,2018-01-17,2018-01-20
"3594","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Crabronidae",0,2018-01-17,2018-01-20
"3595","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Lepidoptera",0,2018-01-17,2018-01-20
"3596","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Blattodea",1,2018-01-17,2018-01-20
"3597","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Araneae",0,2018-01-17,2018-01-20
"3598","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Isoptera",0,2018-01-17,2018-01-20
"3599","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Partial",0,2018-01-17,2018-01-20
"3600","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","Trichoptera",0,2018-01-17,2018-01-20
"3601","SaipanForbiAL3","Saipan","ForbiA","L3","r","w","other",0,2018-01-17,2018-01-20
"3602","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Diptera",5,2018-01-17,2018-01-20
"3603","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Hemiptera",1,2018-01-17,2018-01-20
"3604","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Coleoptera",0,2018-01-17,2018-01-20
"3605","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Formicidae",0,2018-01-17,2018-01-20
"3606","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Apoidea",0,2018-01-17,2018-01-20
"3607","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Crabronidae",1,2018-01-17,2018-01-20
"3608","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Lepidoptera",0,2018-01-17,2018-01-20
"3609","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Blattodea",0,2018-01-17,2018-01-20
"3610","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Araneae",0,2018-01-17,2018-01-20
"3611","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Isoptera",0,2018-01-17,2018-01-20
"3612","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Partial",0,2018-01-17,2018-01-20
"3613","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","Trichoptera",0,2018-01-17,2018-01-20
"3614","SaipanForbiAL3","Saipan","ForbiA","L3","r","r","other",0,2018-01-17,2018-01-20
"3615","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Diptera",1,2018-01-17,2018-01-20
"3616","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Hemiptera",1,2018-01-17,2018-01-20
"3617","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Coleoptera",0,2018-01-17,2018-01-20
"3618","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Formicidae",0,2018-01-17,2018-01-20
"3619","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Apoidea",3,2018-01-17,2018-01-20
"3620","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Crabronidae",0,2018-01-17,2018-01-20
"3621","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Lepidoptera",0,2018-01-17,2018-01-20
"3622","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Blattodea",0,2018-01-17,2018-01-20
"3623","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Araneae",0,2018-01-17,2018-01-20
"3624","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Isoptera",0,2018-01-17,2018-01-20
"3625","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Partial",0,2018-01-17,2018-01-20
"3626","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","Trichoptera",0,2018-01-17,2018-01-20
"3627","SaipanForbiAL3","Saipan","ForbiA","L3","w","y","other",0,2018-01-17,2018-01-20
"3628","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Diptera",1,2018-01-17,2018-01-20
"3629","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Hemiptera",1,2018-01-17,2018-01-20
"3630","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Coleoptera",1,2018-01-17,2018-01-20
"3631","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Formicidae",0,2018-01-17,2018-01-20
"3632","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Apoidea",0,2018-01-17,2018-01-20
"3633","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Crabronidae",0,2018-01-17,2018-01-20
"3634","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Lepidoptera",0,2018-01-17,2018-01-20
"3635","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Blattodea",0,2018-01-17,2018-01-20
"3636","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Araneae",0,2018-01-17,2018-01-20
"3637","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Isoptera",0,2018-01-17,2018-01-20
"3638","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Partial",0,2018-01-17,2018-01-20
"3639","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","Trichoptera",0,2018-01-17,2018-01-20
"3640","SaipanForbiAL3","Saipan","ForbiA","L3","w","b","other",0,2018-01-17,2018-01-20
"3641","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Diptera",2,2018-01-17,2018-01-20
"3642","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Hemiptera",0,2018-01-17,2018-01-20
"3643","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Coleoptera",0,2018-01-17,2018-01-20
"3644","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Formicidae",0,2018-01-17,2018-01-20
"3645","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Apoidea",1,2018-01-17,2018-01-20
"3646","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Crabronidae",0,2018-01-17,2018-01-20
"3647","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Lepidoptera",0,2018-01-17,2018-01-20
"3648","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Blattodea",0,2018-01-17,2018-01-20
"3649","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Araneae",0,2018-01-17,2018-01-20
"3650","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Isoptera",0,2018-01-17,2018-01-20
"3651","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Partial",0,2018-01-17,2018-01-20
"3652","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","Trichoptera",0,2018-01-17,2018-01-20
"3653","SaipanForbiAL3","Saipan","ForbiA","L3","w","w","other",0,2018-01-17,2018-01-20
"3654","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Diptera",8,2018-01-17,2018-01-20
"3655","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Hemiptera",0,2018-01-17,2018-01-20
"3656","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Coleoptera",0,2018-01-17,2018-01-20
"3657","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Formicidae",0,2018-01-17,2018-01-20
"3658","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Apoidea",1,2018-01-17,2018-01-20
"3659","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Crabronidae",0,2018-01-17,2018-01-20
"3660","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Lepidoptera",0,2018-01-17,2018-01-20
"3661","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Blattodea",0,2018-01-17,2018-01-20
"3662","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Araneae",0,2018-01-17,2018-01-20
"3663","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Isoptera",0,2018-01-17,2018-01-20
"3664","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Partial",0,2018-01-17,2018-01-20
"3665","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","Trichoptera",0,2018-01-17,2018-01-20
"3666","SaipanForbiAL3","Saipan","ForbiA","L3","b","y","other",0,2018-01-17,2018-01-20
"3667","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Diptera",1,2018-01-17,2018-01-20
"3668","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Hemiptera",1,2018-01-17,2018-01-20
"3669","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Coleoptera",1,2018-01-17,2018-01-20
"3670","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Formicidae",0,2018-01-17,2018-01-20
"3671","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Apoidea",1,2018-01-17,2018-01-20
"3672","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20
"3673","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Lepidoptera",2,2018-01-17,2018-01-20
"3674","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Blattodea",0,2018-01-17,2018-01-20
"3675","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Araneae",0,2018-01-17,2018-01-20
"3676","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Isoptera",0,2018-01-17,2018-01-20
"3677","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Partial",0,2018-01-17,2018-01-20
"3678","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","Trichoptera",0,2018-01-17,2018-01-20
"3679","SaipanForbiAL3","Saipan","ForbiA","L3","w","r","other",0,2018-01-17,2018-01-20
"3680","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Diptera",7,2018-01-17,2018-01-20
"3681","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Hemiptera",0,2018-01-17,2018-01-20
"3682","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Coleoptera",2,2018-01-17,2018-01-20
"3683","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Formicidae",0,2018-01-17,2018-01-20
"3684","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Apoidea",2,2018-01-17,2018-01-20
"3685","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Crabronidae",11,2018-01-17,2018-01-20
"3686","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Lepidoptera",0,2018-01-17,2018-01-20
"3687","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Blattodea",1,2018-01-17,2018-01-20
"3688","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Araneae",0,2018-01-17,2018-01-20
"3689","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Isoptera",0,2018-01-17,2018-01-20
"3690","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Partial",0,2018-01-17,2018-01-20
"3691","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","Trichoptera",0,2018-01-17,2018-01-20
"3692","SaipanForbiAL3","Saipan","ForbiA","L3","b","w","other",0,2018-01-17,2018-01-20
"3693","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Diptera",2,2018-01-17,2018-01-20
"3694","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Hemiptera",1,2018-01-17,2018-01-20
"3695","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Coleoptera",0,2018-01-17,2018-01-20
"3696","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Formicidae",0,2018-01-17,2018-01-20
"3697","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Apoidea",0,2018-01-17,2018-01-20
"3698","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Crabronidae",0,2018-01-17,2018-01-20
"3699","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Lepidoptera",1,2018-01-17,2018-01-20
"3700","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Blattodea",0,2018-01-17,2018-01-20
"3701","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Araneae",0,2018-01-17,2018-01-20
"3702","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Isoptera",0,2018-01-17,2018-01-20
"3703","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Partial",0,2018-01-17,2018-01-20
"3704","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","Trichoptera",0,2018-01-17,2018-01-20
"3705","SaipanForbiAL3","Saipan","ForbiA","L3","b","b","other",0,2018-01-17,2018-01-20
"3706","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Diptera",1,2018-01-17,2018-01-20
"3707","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Hemiptera",1,2018-01-17,2018-01-20
"3708","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Coleoptera",1,2018-01-17,2018-01-20
"3709","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Formicidae",0,2018-01-17,2018-01-20
"3710","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Apoidea",0,2018-01-17,2018-01-20
"3711","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Crabronidae",0,2018-01-17,2018-01-20
"3712","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Lepidoptera",0,2018-01-17,2018-01-20
"3713","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Blattodea",0,2018-01-17,2018-01-20
"3714","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Araneae",0,2018-01-17,2018-01-20
"3715","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Isoptera",0,2018-01-17,2018-01-20
"3716","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Partial",0,2018-01-17,2018-01-20
"3717","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","Trichoptera",0,2018-01-17,2018-01-20
"3718","SaipanForbiAL3","Saipan","ForbiA","L3","b","r","other",0,2018-01-17,2018-01-20
"3719","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Diptera",1,2018-01-17,2018-01-20
"3720","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Hemiptera",0,2018-01-17,2018-01-20
"3721","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Coleoptera",0,2018-01-17,2018-01-20
"3722","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Formicidae",0,2018-01-17,2018-01-20
"3723","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Apoidea",3,2018-01-17,2018-01-20
"3724","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Crabronidae",0,2018-01-17,2018-01-20
"3725","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Lepidoptera",3,2018-01-17,2018-01-20
"3726","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Blattodea",0,2018-01-17,2018-01-20
"3727","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Araneae",0,2018-01-17,2018-01-20
"3728","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Isoptera",0,2018-01-17,2018-01-20
"3729","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Partial",0,2018-01-17,2018-01-20
"3730","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","Trichoptera",1,2018-01-17,2018-01-20
"3731","SaipanForbiAL3","Saipan","ForbiA","L3","y","y","other",0,2018-01-17,2018-01-20
"3732","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Diptera",1,2018-01-17,2018-01-20
"3733","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Hemiptera",1,2018-01-17,2018-01-20
"3734","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Coleoptera",1,2018-01-17,2018-01-20
"3735","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Formicidae",1,2018-01-17,2018-01-20
"3736","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Apoidea",0,2018-01-17,2018-01-20
"3737","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20
"3738","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Lepidoptera",0,2018-01-17,2018-01-20
"3739","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Blattodea",0,2018-01-17,2018-01-20
"3740","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Araneae",0,2018-01-17,2018-01-20
"3741","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Isoptera",0,2018-01-17,2018-01-20
"3742","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Partial",0,2018-01-17,2018-01-20
"3743","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","Trichoptera",0,2018-01-17,2018-01-20
"3744","SaipanForbiAL3","Saipan","ForbiA","L3","y","b","other",0,2018-01-17,2018-01-20
"3745","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Diptera",4,2018-01-17,2018-01-20
"3746","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Hemiptera",0,2018-01-17,2018-01-20
"3747","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Coleoptera",0,2018-01-17,2018-01-20
"3748","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Formicidae",1,2018-01-17,2018-01-20
"3749","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Apoidea",2,2018-01-17,2018-01-20
"3750","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20
"3751","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Lepidoptera",3,2018-01-17,2018-01-20
"3752","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Blattodea",0,2018-01-17,2018-01-20
"3753","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Araneae",1,2018-01-17,2018-01-20
"3754","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Isoptera",0,2018-01-17,2018-01-20
"3755","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Partial",0,2018-01-17,2018-01-20
"3756","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","Trichoptera",0,2018-01-17,2018-01-20
"3757","SaipanForbiAL3","Saipan","ForbiA","L3","y","w","other",0,2018-01-17,2018-01-20
"3758","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Diptera",3,2018-01-17,2018-01-20
"3759","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Hemiptera",1,2018-01-17,2018-01-20
"3760","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Coleoptera",0,2018-01-17,2018-01-20
"3761","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Formicidae",0,2018-01-17,2018-01-20
"3762","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Apoidea",0,2018-01-17,2018-01-20
"3763","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Crabronidae",0,2018-01-17,2018-01-20
"3764","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Lepidoptera",0,2018-01-17,2018-01-20
"3765","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Blattodea",0,2018-01-17,2018-01-20
"3766","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Araneae",0,2018-01-17,2018-01-20
"3767","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Isoptera",0,2018-01-17,2018-01-20
"3768","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Partial",1,2018-01-17,2018-01-20
"3769","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","Trichoptera",0,2018-01-17,2018-01-20
"3770","SaipanForbiAL3","Saipan","ForbiA","L3","y","r","other",0,2018-01-17,2018-01-20
"3771","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Diptera",4,2018-01-17,2018-01-20
"3772","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Hemiptera",10,2018-01-17,2018-01-20
"3773","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Coleoptera",0,2018-01-17,2018-01-20
"3774","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Formicidae",0,2018-01-17,2018-01-20
"3775","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Apoidea",5,2018-01-17,2018-01-20
"3776","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Crabronidae",0,2018-01-17,2018-01-20
"3777","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Lepidoptera",0,2018-01-17,2018-01-20
"3778","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Blattodea",0,2018-01-17,2018-01-20
"3779","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Araneae",0,2018-01-17,2018-01-20
"3780","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Isoptera",1,2018-01-17,2018-01-20
"3781","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Partial",0,2018-01-17,2018-01-20
"3782","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","Trichoptera",7,2018-01-17,2018-01-20
"3783","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","b","other",0,2018-01-17,2018-01-20
"3784","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Diptera",7,2018-01-17,2018-01-20
"3785","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Hemiptera",52,2018-01-17,2018-01-20
"3786","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Coleoptera",0,2018-01-17,2018-01-20
"3787","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Formicidae",0,2018-01-17,2018-01-20
"3788","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Apoidea",20,2018-01-17,2018-01-20
"3789","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Crabronidae",0,2018-01-17,2018-01-20
"3790","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Lepidoptera",0,2018-01-17,2018-01-20
"3791","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Blattodea",0,2018-01-17,2018-01-20
"3792","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Araneae",3,2018-01-17,2018-01-20
"3793","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Isoptera",0,2018-01-17,2018-01-20
"3794","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Partial",0,2018-01-17,2018-01-20
"3795","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","Trichoptera",9,2018-01-17,2018-01-20
"3796","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","y","other",0,2018-01-17,2018-01-20
"3797","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Diptera",11,2018-01-17,2018-01-20
"3798","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Hemiptera",1,2018-01-17,2018-01-20
"3799","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Coleoptera",1,2018-01-17,2018-01-20
"3800","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Formicidae",0,2018-01-17,2018-01-20
"3801","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Apoidea",4,2018-01-17,2018-01-20
"3802","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20
"3803","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Lepidoptera",2,2018-01-17,2018-01-20
"3804","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Blattodea",0,2018-01-17,2018-01-20
"3805","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Araneae",0,2018-01-17,2018-01-20
"3806","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Isoptera",0,2018-01-17,2018-01-20
"3807","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Partial",0,2018-01-17,2018-01-20
"3808","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","Trichoptera",0,2018-01-17,2018-01-20
"3809","SaipanForbiGridL1","Saipan","ForbiGrid","L1","y","w","other",0,2018-01-17,2018-01-20
"3810","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Diptera",16,2018-01-17,2018-01-20
"3811","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Hemiptera",11,2018-01-17,2018-01-20
"3812","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Coleoptera",0,2018-01-17,2018-01-20
"3813","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Formicidae",0,2018-01-17,2018-01-20
"3814","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Apoidea",3,2018-01-17,2018-01-20
"3815","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Crabronidae",1,2018-01-17,2018-01-20
"3816","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Lepidoptera",6,2018-01-17,2018-01-20
"3817","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Blattodea",0,2018-01-17,2018-01-20
"3818","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Araneae",0,2018-01-17,2018-01-20
"3819","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Isoptera",0,2018-01-17,2018-01-20
"3820","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Partial",0,2018-01-17,2018-01-20
"3821","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","Trichoptera",0,2018-01-17,2018-01-20
"3822","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","w","other",0,2018-01-17,2018-01-20
"3823","SaipanForbiGridL1","Saipan","ForbiGrid","L1","b","b","Diptera",6,2018-01-17,2018-01-20
